University name
"5537","Misericordia University"
"5538","Mission Beauty College"
"5539","Mission College"
"5540","Mission Valley ROC/P"
"5541","Mississippi Baptist Health Systems, Inc."
"5542","Mississippi College"
"5543","Mississippi College of Beauty Culture"
"5544","Mississippi Delta Community College"
"5545","Mississippi Educational Consortium for Specialized Advanced Practice Nursing"
"5546","Mississippi Gulf Coast Community College"
"5547","Mississippi Institute of Aesthetics Nails & Cosmetology"
"5548","Mississippi Job Corps Center"
"5549","Mississippi School of Therapeutic Massage"
"5550","Mississippi State Hospital Psychology Internship"
"5551","Mississippi State University"
"5552","Mississippi State University Dietetic Internship"
"5553","Mississippi University for Women"
"5554","Mississippi Valley State University"
"5555","Missouri Baptist University"
"5556","Missouri College"
"5557","Missouri College of Cosmetology North"
"5558","Missouri Department of Health & Senior Services"
"5559","Missouri Montessori Teacher Education Program"
"5560","Missouri School of Barbering & Hairstyling"
"5561","Missouri School of Barbering and Hairstyling-St Louis"
"5562","Missouri Southern State University"
"5563","Missouri State University"
"5564","Missouri State University - West Plains"
"5565","Missouri Tech"
"5566","Missouri University of Science and Technology"
"5567","Missouri Valley College"
"5568","Missouri Western State University"
"5569","Mitchell College"
"5570","Mitchell Community College"
"5571","Mitchell Cosmetology College, Inc."
"5572","Mitchell Technical Institute"
"5573","Mitchell-Hamline School of Law"
"5574","Mitchell's Hair Styling Academy"
"5575","Mitchell's Hairstyling Academy"
"5576","Mitchell's Hairstyling Academy"
"5577","Mitchell's Hairstyling Academy"
"5578","Mitsu Sato Hair Academy"
"5579","MJ's Beauty Academy Inc"
"5580","MJM Institute of Cosmetology"
"5581","MJS College School of Nursing and Business"
"5582","Moanalaua/Aiea Community School for Adults"
"5583","Moberly Area Community College"
"5584","Moberly Area Technical Center"
"5585","Mobile Technical Training"
"5586","Model College of Hair Design"
"5587","Modern Beauty Academy"
"5588","Modern Beauty Academy, Inc. - Upper Darby"
"5589","Modern Beauty School"
"5590","Modern Hairstyling Institute - Arecibo"
"5591","Modern Hairstyling Institute - Bayamon"
"5592","Modern Hairstyling Institute - Carolina"
"5593","Modern Institute of Technology"
"5594","Modern Techniques Beauty College, LLC"
"5595","Modern Technology School"
"5596","Modern Welding School"
"5597","Modesto Junior College"
"5598","Mohave Community College"
"5599","Mohawk Valley Community College"
"5600","Mojave Barber College"
"5601","Moler Barber College"
"5602","Moler Barber College of Hair Styling"
"5603","Moler Beauty College"
"5604","Moler Beauty College"
"5605","Moler Beauty College"
"5606","Moler Beauty College"
"5607","Moler Hairstyling College"
"5608","Moler Hollywood Beauty Academy"
"5609","Moler Pickens Beauty College"
"5610","Molloy College"
"5611","Monmouth College"
"5612","Monmouth County Post-Secondary Adult School"
"5613","Monmouth Medical Center Dental General Practice Residency 12 Months"
"5614","Monmouth University"
"5615","Monongalia County Technical Education Center"
"5616","Monroe 2 - Orleans BOCES Center for Workforce Development"
"5617","Monroe College"
"5618","Monroe Community College"
"5619","Monroe County Community College"
"5620","Monrovia Community Adult School"
"5621","Montachusett Regional Vocational Technical School"
"5622","Montage Academy"
"5623","Montana Academy of Salons"
"5624","Montana Bible College"
"5625","Montana Montessori Teacher Education Institute"
"5626","Montana School of Massage"
"5627","Montana State University - Billings"
"5628","Montana State University - Bozeman"
"5629","Montana State University - Great Falls College of Technology"
"5630","Montana State University - Northern"
"5631","Montana Tech of the University of Montana"
"5632","Montcalm Community College"
"5633","Montclair State University"
"5634","Montebello Adult Schools"
"5635","Montebello Beauty College"
"5636","Monteclaro Escuela de Hoteleria y Artes Culinarias"
"5637","Montefiore Medical Center Dental Department General Practice Residency 12 Months"
"5638","Monterey Adult School"
"5639","Monterey Peninsula College"
"5640","Montessori Academy Training Institute"
"5641","Montessori Casa International"
"5642","Montessori Center for Teacher Development"
"5643","Montessori Center for Teacher Education"
"5644","Montessori Center for Teacher Education - Washington State"
"5645","Montessori College for Early Education"
"5646","Montessori Education Center of the Rockies"
"5647","Montessori Education Institute/Pacific NW"
"5648","Montessori Educational Institute of North America"
"5649","Montessori Educators International, Inc"
"5650","Montessori Elementary Teacher Training Collaborative"
"5651","Montessori Heartland Teacher Education Center"
"5652","Montessori Hills Academy Teacher Certification Center"
"5653","Montessori Institute - New England"
"5654","Montessori Institute for Teacher Education"
"5655","Montessori Institute of Advanced Studies"
"5656","Montessori Institute of Milwaukee"
"5657","Montessori Institute of North Texas"
"5658","Montessori Live"
"5659","Montessori Live Educator Training Program"
"5660","Montessori Northwest"
"5661","Montessori of Alameda Teacher Education Program"
"5662","Montessori Opportunities, Inc"
"5663","Montessori Schools of Washington"
"5664","Montessori Teacher Academy"
"5665","Montessori Teacher Education at Charlotte"
"5666","Montessori Teacher Education Center - San Francisco Bay Area"
"5667","Montessori Teacher Education Institute - Houston"
"5668","Montessori Teacher Education Institute of Atlanta"
"5669","Montessori Teacher Preparation of Washington"
"5670","Montessori Teacher Training Institute"
"5671","Montessori Teacher Training Institute"
"5672","Montessori Teacher Training Institute of South Carolina"
"5673","Montessori Teacher Training of New Jersey"
"5674","Montessori Teacher Training of Philadelphia"
"5675","Montessori Teachers Institute"
"5676","Montessori Training Center"
"5677","Montessori Training Center of Brentwood"
"5678","Montessori Training Center of Minnesota"
"5679","Montessori Training of Southern Nevada"
"5680","Montessori Western Teacher Training Program"
"5681","Montgomery Beauty School"
"5682","Montgomery College"
"5683","Montgomery Community College"
"5684","Montgomery County Community College"
"5685","Montgomery Job Corps Center"
"5686","Montgomery Montessori Institute"
"5687","Montreat College"
"5688","Montserrat College of Art"
"5689","Moody Bible Institute"
"5690","Moore Career College"
"5691","Moore College of Art and Design"
"5692","Moore Norman Technology Center - Norman"
"5693","Moore Norman Technology Center - South Penn"
"5694","Moore Universite' of Hair Design"
"5695","Moorpark College"
"5696","Moraine Park Technical College"
"5697","Moraine Valley Community College"
"5698","Moravian College"
"5699","Mordern Hairstyling Institute"
"5700","More Tech Institute"
"5701","Morehead State University"
"5702","Morehouse College"
"5703","Morehouse School of Medicine"
"5704","Moreno Valley College"
"5705","Morgan Community College"
"5706","Morgan Hill Community Adult School"
"5707","Morgan State University"
"5708","Morgantown Beauty College Inc"
"5709","Morning Pilgrim Baptist Church"
"5710","Morningside College"
"5711","Moro Beauty College"
"5712","Morris Brown College"
"5713","Morris College"
"5714","Morris County School of Technology"
"5715","Morris County Vocational School"
"5716","Morrison Chartwells Distance Education"
"5717","Morrison Family and Child Services"
"5718","Morrison Institute of Technology"
"5719","Morrison University"
"5720","Morristown Medical Center School for Cardiovascular Technology"
"5721","Morristown Memorial Hospital Dental General Practice Residency 12 Months"
"5722","Morthland College"
"5723","Morton College"
"5724","Moses Cone Health System"
"5725","Motif Beauty Academy"
"5726","Motlow State Community College"
"5727","Motorcycle Mechanics Institute a div. of Universal Technical Institute"
"5728","Motorcycle Technology Center"
"5729","MotoRing Technical Training Institute (MTTI)"
"5730","Moultrie Technical College"
"5731","Mount Aloysius College"
"5732","Mount Angel Seminary"
"5733","Mount Auburn Hospital"
"5734","Mount Carmel College of Nursing"
"5735","Mount Carmel Health System"
"5736","Mount Holyoke College"
"5737","Mount Ida College"
"5738","Mount Marty College"
"5739","Mount Mary University"
"5740","Mount Mercy University"
"5741","Mount Saint Mary College"
"5742","Mount Saint Mary's University"
"5743","Mount Senario College"
"5744","Mount Sinai Adolescent Health Center"
"5745","Mount Sinai Beth Israel"
"5746","Mount Sinai Hospital"
"5747","Mount St Mary's University"
"5748","Mount St. Joseph University"
"5749","Mount Vernon Hospital"
"5750","Mount Vernon Nazarene University"
"5751","Mount Wachusett Community College"
"5752","Mount Washington College"
"5753","Mountain Area Health Education Center - Dental Health Center General Practice Residency 12 Months"
"5754","Mountain Empire Community College"
"5755","Mountain Home VA Medical Center"
"5756","Mountain Language Institute"
"5757","Mountain Oaks Adult Education Center"
"5758","Mountain Ridge Helicopters"
"5759","Mountain State College"
"5760","Mountain State School of Massage"
"5761","Mountain State University"
"5762","Mountain View - Los Altos Adult Education"
"5763","Mountain View Adult School - High Desert State Prison"
"5764","Mountain View College"
"5765","Mountaineer Beauty College"
"5766","Mountainland Applied Technology College"
"5767","Mountainside Hospital"
"5768","Mountainside Hospital Department of Dentistry General Practice Residency 12 Months"
"5769","Mountwest Community and Technical College"
"5770","Mr Bela's School of Cosmetology Inc"
"5771","Mr Davids School of Cosmetology Ltd"
"5772","Mr. Bernard's School of Hair Fashion, Inc."
"5773","Mr. Jim's College of Cosmetology"
"5774","Mr. John's School of Cosmetology & Nails"
"5775","Mr. John's School of Cosmetology and Nails"
"5776","Mr. John's School of Cosmetology Esthetics and Nails"
"5777","Mr. Leon's School of Hair Design"
"5778","Mr. Leon's School of Hair Design"
"5779","Mr. Wayne's School of Unisex Hair Design"
"5780","Ms. Roberts Academy of Hair Design"
"5781","Mt San Antonio College"
"5782","Mt San Jacinto College"
"5783","Mt Sierra College"
"5784","MT Training Center"
"5785","Mt. Diablo  Adult Education"
"5786","Mt. Hood Community College"
"5787","Mt. Washington Pediatric Hospital"
"5788","MTI Business College of Stockton, Inc"
"5789","MTI College"
"5790","MTI College of Business and Technology"
"5791","MTI College of Business and Technology"
"5792","Mueller College"
"5793","Muhlenberg College"
"5794","Mukogawa Fort Wright Institute"
"5795","Multnomah University"
"5796","Mundus Institute"
"5797","Murray State College"
"5798","Murray State University"
"5799","Music City Barber College LLC"
"5800","Music Conservatory of Westchester"
"5801","Music Institute of Chicago"
"5802","Musicians Institute"
"5803","Muskegon Community College"
"5804","Muskingum University"
"5805","My Beauty & Barber College"
"5806","My-Le's Beauty College"
"5807","My-Le's Beauty College"
"5808","MyComputerCareer.com"
"5809","MyComputerCareer.com / TechSkills"
"5810","MyComputerCareer.com / TechSkills"
"5811","Myotherapy College of Utah"
"5812","Myotherapy Institute"
"5813","Myotherapy Institute - Grand Island"
"5814","MyrAngel Beauty Institute"
"5815","Mystros Barber Academy"
"5816","NAES College"
"5817","Napa State Hospital"
"5818","Napa Valley Adult School"
"5819","Napa Valley College"
"5820","Naperville Skin Institute"
"5821","Naropa University"
"5822","NASCAR Technical Institute"
"5823","Nash Community College"
"5824","Nashotah House"
"5825","Nashua Community College"
"5826","Nashville Barber and Style Academy"
"5827","Nashville College of Medical Careers"
"5828","Nashville Film Institute"
"5829","Nashville General Hospital"
"5830","Nashville State Community College"
"5831","Nassau Community College"
"5832","Nassau University Medical Center"
"5833","Nassau Vocational Educational and Extension Board"
"5834","National Academy of Beauty Arts"
"5835","National Academy of Beauty Arts"
"5836","National Academy of Beauty Arts"
"5837","National American University - Rapid City"
"5838","National Association of Medical Staff Services"
"5839","National Aviation Academy A & P School"
"5840","National Aviation Academy of New England"
"5841","National Beauty College"
"5842","National Beauty College"
"5843","National Beauty College"
"5844","National Career College"
"5845","National Career Education"
